9.430E+2	3.377E+3
9.440E+2	3.358E+3
9.450E+2	3.341E+3
9.460E+2	3.323E+3
9.470E+2	3.308E+3
9.480E+2	3.293E+3
9.490E+2	3.279E+3
9.500E+2	3.267E+3
9.510E+2	3.257E+3
9.520E+2	3.246E+3
9.530E+2	3.233E+3
9.540E+2	3.220E+3
9.550E+2	3.207E+3
9.560E+2	3.195E+3
9.570E+2	3.182E+3
9.580E+2	3.171E+3
9.590E+2	3.161E+3
9.600E+2	3.150E+3
9.610E+2	3.139E+3
9.620E+2	3.127E+3
9.630E+2	3.115E+3
9.640E+2	3.104E+3
9.650E+2	3.094E+3
9.660E+2	3.084E+3
9.670E+2	3.074E+3
9.680E+2	3.063E+3
9.690E+2	3.053E+3
9.700E+2	3.043E+3
9.710E+2	3.034E+3
9.720E+2	3.024E+3
9.730E+2	3.015E+3
9.740E+2	3.006E+3
9.750E+2	2.996E+3
9.760E+2	2.987E+3
9.770E+2	2.979E+3
9.780E+2	2.970E+3
9.790E+2	2.961E+3
9.800E+2	2.952E+3
9.810E+2	2.943E+3
9.820E+2	2.933E+3
9.830E+2	2.924E+3
9.840E+2	2.915E+3
9.850E+2	2.906E+3
9.860E+2	2.897E+3
9.870E+2	2.889E+3
9.880E+2	2.879E+3
9.890E+2	2.869E+3
9.900E+2	2.859E+3
9.910E+2	2.849E+3
9.920E+2	2.840E+3
9.930E+2	2.832E+3
9.940E+2	2.824E+3
9.950E+2	2.815E+3
9.960E+2	2.805E+3
9.970E+2	2.796E+3
9.980E+2	2.787E+3
